encoder__Undergraduate Major_Arts,encoder__Undergraduate Major_Business,encoder__Undergraduate Major_Economics,encoder__Undergraduate Major_Engineering,encoder__Undergraduate Major_Science,encoder__Current Job Title_Analyst,encoder__Current Job Title_Consultant,encoder__Current Job Title_Engineer,encoder__Current Job Title_Entrepreneur,encoder__Current Job Title_Manager,encoder__MBA Funding Source_Employer,encoder__MBA Funding Source_Loan,encoder__MBA Funding Source_Scholarship,encoder__MBA Funding Source_Self-funded,encoder__Desired Post-MBA Role_Consultant,encoder__Desired Post-MBA Role_Executive,encoder__Desired Post-MBA Role_Finance Manager,encoder__Desired Post-MBA Role_Marketing Director,encoder__Desired Post-MBA Role_Startup Founder,encoder__Reason for MBA_Career Growth,encoder__Reason for MBA_Entrepreneurship,encoder__Reason for MBA_Networking,encoder__Reason for MBA_Skill Enhancement,remainder__Age,remainder__Undergraduate GPA,remainder__Years of Work Experience,remainder__Annual Salary (Before MBA),remainder__GRE/GMAT Score,remainder__Undergrad University Ranking,remainder__Entrepreneurial Interest,remainder__Networking Importance,remainder__Expected Post-MBA Salary,remainder__Gender,remainder__Has Management Experience,remainder__Location Preference (Post-MBA),remainder__Online vs. On-Campus MBA,remainder__Decided to Pursue MBA?
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3734726100225064,-0.9444286010579298,0.5124904588746716,0.9912883903987745,0.705782768546879,-0.4351255383075576,-0.1461209288559257,-0.7040045922665543,-1.0125833073597896,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6215118011113728,-0.6654302495302308,0.8619554836784027,0.9506288281776069,-0.5722464323132459,1.5045579493459442,-1.6930698620367268,0.7255091146796974,-0.13339187623207355,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6186841543329593,-1.3803635253199602,0.5124904588746716,-0.251787778288721,-0.5785733095452267,0.47604250571472795,1.0140907710296754,1.3050416985768265,-0.2269962536355623,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3628017275995585,0.5203127444624925,1.5608855332858649,-1.2656074619879774,-1.4200479813986753,-1.132307147748852,-0.45551071549208594,1.227770687390542,-1.4104265440555126,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8667233454218257,-1.1013651737922612,-0.5359046155365217,-0.8698827598373366,-1.7300649657657354,-1.1875294534471723,0.39531119775735496,-0.12447200836942532,-1.716488225434025,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1175901832891058,-0.8398042192350431,-0.5359046155365217,-0.9416463068594736,-1.2555491733671742,0.11019473046335572,0.9367433243706357,0.5709670923071295,-1.4294183795760624,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1175901832891058,1.374745196016072,0.8619554836784027,-1.0729484516536152,1.2878554738891141,1.0351683509102214,-1.654396138707207,1.1504996762042585,-0.11676478287750647,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.12260577215522644,-0.5956806616483058,1.211420508482134,-1.0377050061888353,1.1802985609454404,-0.9114179249555705,0.08592141112119475,-1.2062661649773996,-0.5865355937885418,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1175901832891058,0.24131439293479273,0.5124904588746716,0.29725171461595146,0.7817052953306489,-0.6491119728885489,0.47265864441639516,1.5754902377288196,-0.7009792615297546,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3656293743779722,-0.3341197070910877,-0.8853696403402528,0.37373502052579766,-1.4959705081824453,1.7323499603515158,-0.10744720552640545,0.339154058748278,-0.5386495649273886,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12543341893364,-1.467550510172367,1.5608855332858649,-0.17437599522063693,1.711756248431829,-0.9321262895924407,-0.6488793321396861,-0.7812756034528383,1.3560754628354936,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1147625365106921,-0.45618148588445595,-1.5842996899477149,0.7377754396515704,-0.15467253500251202,-0.7388482196483195,-0.10744720552640545,0.06870551959628436,-0.6434864676192961,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6136685654668386,-0.2992449131501252,-0.18643959073279057,0.10347079438205176,-1.325144822918963,-1.4912521347879342,-0.3781632688330458,0.8027801258659809,-1.605074383592978,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.610840918688425,1.3921825929865534,0.16302543407094053,-0.11472133780385248,0.9715116122900734,-0.1866251626651161,0.39531119775735496,1.1118641706111168,0.07596170365009777,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8667233454218257,-0.5956806616483058,1.211420508482134,-0.9614538195685486,0.4906689426595313,0.16541703616167605,-0.10744720552640545,-0.6653690866734125,0.5230457694062349,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3628017275995585,-0.4038692949730126,-0.18643959073279057,0.36174219056522494,0.6804752596189558,-1.0356681127767913,-1.2676589054120067,-0.5494625698939868,-0.45755861481889254,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12543341893364,1.0085598596359664,-1.5842996899477149,0.08702901137158911,-1.571893034966215,-1.629307899033735,-1.422353798730087,1.1118641706111168,1.1283704984360594,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8667233454218257,0.9213728747835606,-0.5359046155365217,1.1388001989138192,-1.3188179456869822,-0.9942513835030511,-1.1516377354234466,1.1891351817974003,0.516468830257095,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3628017275995585,1.0608720505474105,-1.2348346651439839,-1.2864981980483299,1.4207198957607114,1.1663213269437323,-1.499701245389127,0.6482381034934134,0.42695348618228496,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6136685654668386,1.6014313566323284,-0.5359046155365217,1.333548282854217,0.8639546993463995,1.4976551611336542,-0.8422479487872863,0.6482381034934134,0.2980011399435314,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37064496324409285,1.0434346535769288,0.5124904588746716,0.4096361373109961,0.5982258556032052,0.12400030688793581,-1.499701245389127,-0.8585466146391223,0.7839310223221163,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.37064496324409285,-0.2992449131501252,1.211420508482134,-1.1306300951091441,1.015799752913939,-1.3462935823298432,0.3566374744278351,1.5754902377288196,1.4792144845828727,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6215118011113728,1.1306216384293353,-0.8853696403402528,0.3780292273826479,-1.3567792090788673,-0.5386673614919083,-0.18479465218544558,1.227770687390542,-0.574958210267584,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8667233454218257,0.04950302625949952,-0.8853696403402528,-1.1828569352600256,-1.4263748586306562,-0.7388482196483195,-0.8422479487872863,1.2664061929836845,-1.012903532861433,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.37064496324409285,-0.7526172343826366,-0.5359046155365217,-0.6532380895818288,1.5788918265602319,-1.132307147748852,-1.6930698620367268,-1.0517241426048318,-0.20209256270005518,2.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3656293743779722,-0.6654302495302308,0.5124904588746716,-1.293539149831634,-0.5026507827614569,1.4838495847090742,-1.2289851820824866,1.6913967545082458,1.021809304581456,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.3628017275995585,-0.9444286010579298,0.16302543407094053,-1.3987278745503349,0.5982258556032052,0.14470867152480593,0.5886798144049552,-0.20174301955570925,0.6638957246675898,1.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6215118011113728,-1.2234269525856296,-0.18643959073279057,-0.3284258303916069,-0.002827481434972403,1.3872105497370135,-0.8809216721168062,0.6096025979002713,-1.4370298934228198,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1175901832891058,-1.0839277768217797,-0.5359046155365217,0.6887208964580019,-0.3761132381218406,0.6693205756588492,-0.5715318854806459,1.38231270976311,1.1393566964155215,2.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3628017275995585,-1.5024253041133293,0.8619554836784027,-0.007366166382596402,0.10472943150870148,-1.2013350298717522,-1.4610275220596067,-1.3994436929431093,0.39951262396452536,0.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6215118011113728,1.374745196016072,-0.5359046155365217,0.8609147227628707,0.31984325739604924,1.5321691021951045,0.1632688577802349,-0.6267335810802706,1.0818885352359584,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6136685654668386,1.5142443717799219,-0.8853696403402528,0.9621961061073205,1.5788918265602319,-0.7388482196483195,1.0527644943591954,-0.4721915587077029,-0.14553581256363143,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8667233454218257,0.31106398081671766,0.5124904588746716,-0.6422897964242738,1.6484874761120207,-0.9528346542293108,-0.49418443882160584,0.9573221482385489,-0.9510014801206522,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6136685654668386,1.2003712263112603,-1.2348346651439839,-1.457299308615842,-0.6418420818650349,-1.4498354055141938,-1.3450063520710467,-0.7040045922665543,-0.1761050316051392,2.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12543341893364,-1.0839277768217797,-0.5359046155365217,-1.4263113834596524,0.9778384895220542,-0.7871677371343498,1.594196620972476,-0.3949205475214189,-0.1166416192230282,2.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6136685654668386,1.4096199899570343,0.8619554836784027,-1.3261519100147399,-1.5212780171103684,-1.643113475458315,0.0472476877916745,-0.43355605311456075,-1.6018967613074384,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12260577215522644,0.0320656292890179,-0.5359046155365217,-1.3342760851493214,-0.7051108541848431,-0.42822275009526756,-1.422353798730087,1.4209482153562518,0.12456208170722496,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1175901832891058,-1.5024253041133293,1.5608855332858649,-0.6114179309128639,0.7500709091707448,-0.027861033782445123,0.008573964462154601,-1.7471632432813866,1.6779759901799123,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3734726100225064,-1.2408643495561111,0.5124904588746716,-0.9576238512908173,-0.04711562205883812,-0.6836259139499992,-1.5770486920481672,-1.2449016705705416,-1.0128296346687462,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6136685654668386,-0.6479928525597491,-1.2348346651439839,-0.42452321626922856,0.3135163801640684,-1.2220433945086224,-1.538374968718647,1.498219226542536,-1.7124730902980334,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12543341893364,-1.5721748919952543,-0.18643959073279057,0.9661808205780915,0.8133396814905529,-0.1037917041176356,-0.6102056088101661,0.3777895643414198,0.525041020608783,1.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6186841543329593,-0.6479928525597491,-0.5359046155365217,1.3693720265428955,-1.5086242626464068,0.8487930691783903,0.6273535377344751,-1.4380791985362513,-0.3429178852305145,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3656293743779722,-1.5198627010838102,1.211420508482134,-0.9565793144877996,1.3954123868327881,0.9316265277258707,0.7047009843935153,-0.08583650277628352,1.3701407521769127,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3628017275995585,-0.9095538071169673,0.5124904588746716,0.7973140374235752,1.6105262127201359,1.0351683509102214,1.4008280043248758,1.498219226542536,0.3992416639246732,2.0,1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6186841543329593,-0.8049294252940806,1.211420508482134,-1.0556168780331745,-1.0404353474798262,0.6140982699605289,-1.3450063520710467,0.8800511370522649,-0.8116294887130366,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12543341893364,1.7409305323961783,1.5608855332858649,0.0463694491504215,1.3447973689769415,1.5252663139828144,-0.10744720552640545,-0.8585466146391223,0.8349454080070178,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6215118011113728,-0.9095538071169673,0.5124904588746716,0.5680575524353362,-0.31917134303401323,-0.7871677371343498,-0.06877348219688555,-0.24037852514885105,-0.21061548758995177,1.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3734726100225064,-0.8921164101464865,-1.2348346651439839,-0.607394529893833,0.13636381766860556,-0.8907095603187004,-0.1461209288559257,-0.04720099718314138,0.006398871600768222,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1175901832891058,0.6598119202263424,-1.2348346651439839,-1.3154357361467441,-0.4963239055294761,-0.5248617850673282,1.2074593876772757,0.918686642645407,0.16981240836254308,0.0,1.0,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1175901832891058,1.2701208141931852,-1.2348346651439839,-0.6410905134282164,0.3388238890919917,0.6210010581728188,1.0914382176887159,0.9573221482385489,-1.6445606512187128,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1175901832891058,-0.38643189800253097,-0.18643959073279057,0.2610024188964138,-1.1290116287275578,-0.4489311147321377,0.0472476877916745,-0.7426400978596963,0.5595268438626999,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3656293743779722,1.3224330051046287,-1.5842996899477149,-0.4562461858423565,1.0917222796977089,0.4898480821393081,0.9754170477001556,0.7641446202728391,-1.429812503270393,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3734726100225064,-0.5433684707368617,0.5124904588746716,-0.5411631592728635,-0.743072117576728,0.13090309510022585,-1.538374968718647,1.652761248915104,-1.3798080595522135,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3656293743779722,-1.0490529828808173,-1.2348346651439839,-1.707175723826614,1.3827586323688266,-0.6145980318270987,0.12459513445071464,-1.476714704129393,0.3587208216013208,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3656293743779722,-0.5782432646778242,-0.5359046155365217,-0.463944808946079,-1.6351618072860232,0.11019473046335572,-1.383680075400567,1.073228665017975,-0.6760509378633518,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.610840918688425,0.3982509656691242,1.211420508482134,0.8294625590275622,1.7180831256638098,-0.42822275009526756,1.2848068343363162,0.30051855315513587,1.0109462702564722,1.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3734726100225064,-0.45618148588445595,0.8619554836784027,1.724785345406708,0.3831120297158574,-0.7457510078606095,0.008573964462154601,-0.43355605311456075,0.5173556085693386,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12260577215522644,0.6249371262853799,1.5608855332858649,0.31702054077676656,0.9398772261301693,-0.32468092691091693,-1.654396138707207,0.9959576538316907,-1.449075298830795,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3734726100225064,-0.9095538071169673,-1.2348346651439839,-0.9347214147209493,0.8070128042585721,0.41391741180411756,0.1632688577802349,-0.6267335810802706,-1.0762096512632664,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12543341893364,0.7121241111377857,-0.5359046155365217,1.6573933783379409,0.984165366754035,-1.2634601237823626,0.8207221543820753,-0.5880980754871287,0.5776565338019019,0.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.610840918688425,-0.5259310737663809,-0.5359046155365217,0.027490413599584398,1.3764317551368457,-0.12450006875450571,-1.2676589054120067,-0.008565491589999577,-1.1372495584226991,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1175901832891058,-0.14230834041579368,-1.2348346651439839,-0.9416076203112136,1.0664147707697855,-1.4912521347879342,-0.7649005021282461,-0.16310751396256745,0.825855930306521,1.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12543341893364,0.22387699596431188,-1.2348346651439839,0.6669016832394116,-1.673123070677908,-0.9321262895924407,-0.18479465218544558,-1.2835371761636833,-1.4087022528928166,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12543341893364,0.6598119202263424,-0.18643959073279057,0.0815355215186816,1.6674681078079632,-1.6983357811566353,-0.30081582217400565,-1.6698922320951028,-1.5364229625867876,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8695509922002392,-0.8921164101464865,-0.5359046155365217,0.2103617272241889,-0.03446186759487649,-1.0908904184751116,0.008573964462154601,0.45506057552770374,1.2803790807931459,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1147625365106921,1.1829338293407787,0.8619554836784027,1.5167677754131605,-0.9455321890001142,1.3457938204632733,-1.6930698620367268,-0.5880980754871287,-1.3839217256117877,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.610840918688425,0.7818736990197107,-0.5359046155365217,0.9035859854935537,-0.9708396979280374,0.6969317285080093,0.8207221543820753,0.06870551959628436,-0.8368287724192917,2.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12543341893364,-0.9095538071169673,0.8619554836784027,-1.0055951711331081,0.4843420654275505,-0.2211391037265663,-0.6488793321396861,-1.0517241426048318,0.8081449967925451,1.0,0.0,0.0,0.0,1.0
